what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515046160700
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515046160852
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515046161004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515046161100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515046161349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515046309735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515046331889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515046534652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515046537426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515046537841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515046539281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515046547267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515047646874
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1515047647883
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515047649338
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515047649426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515047652802
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515047655097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515047964198
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515047966927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1515047968191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515047970311
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515048016704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515048020518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515048245627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515048247998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515048249773
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515048250894
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515048251790
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1515048252726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515048255202
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515048259309
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1515048259594
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1515048260648
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1515048260658
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1515048260664
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1515048260676
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1515048260678
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1515048260686
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1515048260698
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1515048260731
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1515048260752
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1515048260778
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1515048260934
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1515048260958
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.401.v201108240414,"org.eclipse.jst.ws.consumption.ui",1515048261011
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.601.v201108230319,"org.eclipse.jst.ws.consumption",1515048261021
